city,element_id,prevalence
BuenosAires,F052,0.025798058537316624
Sydney,F052,0.029287564912123285
Vienna,F052,0.023924833299656497
Dhaka,F052,0.020891603333204736
SaoPaulo,F052,0.031177452987140718
Toronto,F052,0.029734254682080182
HongKong,F052,0.020980369780423787
Bogota,F052,0.025387946878046443
Paris,F052,0.0271288945172341
Mumbai,F052,0.018804473169031083
NewDelhi,F052,0.019027828376214077
Jakarta,F052,0.03907355219051668
Osaka,F052,0.01887963120013569
KualaLumpur,F052,0.032230004175378704
MexicoCity,F052,0.024988404452690165
Amsterdam,F052,0.026402324518699005
Lagos,F052,0.023649016767511025
Lima,F052,0.027134476396375527
Manila,F052,0.03019743183558377
Moscow,F052,0.0233825853970247
Singapore,F052,0.024121335309614737
CapeTown,F052,0.04296476465527443
Johannesburg,F052,0.03573131684719667
Seoul,F052,0.025850071678237198
Taipei,F052,0.02920749265615337
Bangkok,F052,0.031590980939395004
Istanbul,F052,0.02352786202642266
London,F052,0.03145010483368278
LosAngeles,F052,0.03535883376415984
NewYorkCity,F052,0.02941419482772866
BuenosAires,F053,0.0312621102203482
Sydney,F053,0.025041138383593998
Vienna,F053,0.01782016569003839
Dhaka,F053,0.04807355361804457
SaoPaulo,F053,0.027648095695796703
Toronto,F053,0.021984217815307083
HongKong,F053,0.02752056166248495
Bogota,F053,0.021559618365748805
Paris,F053,0.015137272092607927
Mumbai,F053,0.020193175824863453
NewDelhi,F053,0.018041874884005472
Jakarta,F053,0.043031460253875185
Osaka,F053,0.026938727506056522
KualaLumpur,F053,0.03774718321913699
MexicoCity,F053,0.03143113044590877
Amsterdam,F053,0.016920012723817275
Lagos,F053,0.02732331940313814
Lima,F053,0.03700879737092283
Manila,F053,0.03451420514943661
Moscow,F053,0.028430574929493104
Singapore,F053,0.03467303647269175
CapeTown,F053,0.023118697408441514
Johannesburg,F053,0.027144787337920386
Seoul,F053,0.030937615772433678
Taipei,F053,0.02509308647701505
Bangkok,F053,0.03979048981507796
Istanbul,F053,0.019837075258314914
London,F053,0.013121615167288653
LosAngeles,F053,0.026499444932660935
NewYorkCity,F053,0.029543914731884658
BuenosAires,F054,0.09505097655222126
Sydney,F054,0.09558124890845088
Vienna,F054,0.07341240654677712
Dhaka,F054,0.03618245502359734
SaoPaulo,F054,0.08821157942131633
Toronto,F054,0.08660686234908667
HongKong,F054,0.05904415794828603
Bogota,F054,0.09640300129448803
Paris,F054,0.0737108924715471
Mumbai,F054,0.06520510963912503
NewDelhi,F054,0.06379913871914546
Jakarta,F054,0.05014602378900961
Osaka,F054,0.06737702137464677
KualaLumpur,F054,0.052915726139950374
MexicoCity,F054,0.10427915680378734
Amsterdam,F054,0.03701613567335313
Lagos,F054,0.052179343785252796
Lima,F054,0.09163525897471782
Manila,F054,0.06999071266322775
Moscow,F054,0.06573236686968596
Singapore,F054,0.050809985692881365
CapeTown,F054,0.10025778059225571
Johannesburg,F054,0.08180661391881502
Seoul,F054,0.06558961390396727
Taipei,F054,0.061693948412698416
Bangkok,F054,0.0702694158558432
Istanbul,F054,0.07599687387549478
London,F054,0.06475888252960843
LosAngeles,F054,0.10383494498326765
NewYorkCity,F054,0.07815830785755598
BuenosAires,F055,0.0011474309189175396
Sydney,F055,0.0014560664495051378
Vienna,F055,0.002482521721559911
Dhaka,F055,0.0013136871005491044
SaoPaulo,F055,0.00153596096551592
Toronto,F055,0.0009020337635525464
HongKong,F055,0.0009515344296338682
Bogota,F055,0.0011966023684336694
Paris,F055,0.0026804994074001915
Mumbai,F055,0.0012751749845799029
NewDelhi,F055,0.001506640042342299
Jakarta,F055,0.0009686963999980818
Osaka,F055,0.0008096699554841539
KualaLumpur,F055,0.0008110793113984639
MexicoCity,F055,0.001851688951442646
Amsterdam,F055,0.0014019612117336846
Lagos,F055,0.0008576844682596657
Lima,F055,0.001730439160767168
Manila,F055,0.0011717070316808482
Moscow,F055,0.0007330955610683416
Singapore,F055,0.0006143692395339967
CapeTown,F055,0.001241728473241671
Johannesburg,F055,0.000980912155038458
Seoul,F055,0.0008641657136414156
Taipei,F055,0.0012751075809111524
Bangkok,F055,0.0008809422689432524
Istanbul,F055,0.0014546278209016605
London,F055,0.0024289842870904806
LosAngeles,F055,0.0013800371758559363
NewYorkCity,F055,0.0011885482938114517
BuenosAires,F056,0.004640357354163046
Sydney,F056,0.00962686244317936
Vienna,F056,0.007118205698120833
Dhaka,F056,0.0039796400601828635
SaoPaulo,F056,0.005925105138284386
Toronto,F056,0.01646582289843364
HongKong,F056,0.004284315915859925
Bogota,F056,0.004685327537436275
Paris,F056,0.0067877031480850095
Mumbai,F056,0.0042407501765489375
NewDelhi,F056,0.0036937813185226936
Jakarta,F056,0.004818305484643924
Osaka,F056,0.008146703875214819
KualaLumpur,F056,0.0036074632094744304
MexicoCity,F056,0.007956944533299213
Amsterdam,F056,0.005972362835473615
Lagos,F056,0.005229832196697775
Lima,F056,0.004099890133400251
Manila,F056,0.005474493392563417
Moscow,F056,0.0060665559482837314
Singapore,F056,0.004220117192843544
CapeTown,F056,0.00407219775545385
Johannesburg,F056,0.0037038659049695223
Seoul,F056,0.006169966013240339
Taipei,F056,0.004950251881055453
Bangkok,F056,0.0038622552760738155
Istanbul,F056,0.006350643216984527
London,F056,0.011968039893466311
LosAngeles,F056,0.012342416302110863
NewYorkCity,F056,0.015444104767413038
BuenosAires,F057,0.02564815095374713
Sydney,F057,0.04207170816823236
Vienna,F057,0.03121721559911093
Dhaka,F057,0.02997971400280339
SaoPaulo,F057,0.03948194048390754
Toronto,F057,0.04365867459141998
HongKong,F057,0.01521129047035054
Bogota,F057,0.03838876192607035
Paris,F057,0.035783287061841446
Mumbai,F057,0.02378225929004979
NewDelhi,F057,0.03177777510465284
Jakarta,F057,0.04372521312120054
Osaka,F057,0.01921726037129608
KualaLumpur,F057,0.061214491283696985
MexicoCity,F057,0.042194597274646535
Amsterdam,F057,0.05724345280481051
Lagos,F057,0.0676909740026664
Lima,F057,0.025072667988926475
Manila,F057,0.03932012219002115
Moscow,F057,0.057605055676826174
Singapore,F057,0.04080184238351125
CapeTown,F057,0.032865426377415095
Johannesburg,F057,0.05525669972328464
Seoul,F057,0.018347212602483773
Taipei,F057,0.024443252679859823
Bangkok,F057,0.040559667772601136
Istanbul,F057,0.027768853133192824
London,F057,0.05546511345514009
LosAngeles,F057,0.031886650590331383
NewYorkCity,F057,0.034034123770965874
BuenosAires,F058,0.05098691817119127
Sydney,F058,0.06477873397926337
Vienna,F058,0.03823883612851081
Dhaka,F058,0.02487807504854494
SaoPaulo,F058,0.04838915694583263
Toronto,F058,0.056409368648496154
HongKong,F058,0.05103768687123585
Bogota,F058,0.05643128825531779
Paris,F058,0.041038348513629794
Mumbai,F058,0.041104168342764175
NewDelhi,F058,0.03708001388497467
Jakarta,F058,0.025337565119256757
Osaka,F058,0.026567895466168275
KualaLumpur,F058,0.044837328205563014
MexicoCity,F058,0.04743898343036274
Amsterdam,F058,0.03463203463203463
Lagos,F058,0.055576831863398624
Lima,F058,0.06255479254837427
Manila,F058,0.0348886558618121
Moscow,F058,0.04361017733625664
Singapore,F058,0.05165851531054816
CapeTown,F058,0.06409213897124436
Johannesburg,F058,0.06982156238747288
Seoul,F058,0.036823687643960504
Taipei,F058,0.03802332959699031
Bangkok,F058,0.03787971924804971
Istanbul,F058,0.04117054567418907
London,F058,0.036342478284451425
LosAngeles,F058,0.06879862863826157
NewYorkCity,F058,0.04223622242419235
BuenosAires,F059,0.0018483286101812766
Sydney,F059,0.0017621007734176344
Vienna,F059,0.0009209941402303495
Dhaka,F059,0.0030111524761133185
SaoPaulo,F059,0.0026049067725979454
Toronto,F059,0.0008150762661332205
HongKong,F059,0.001191025358714014
Bogota,F059,0.001368002173461397
Paris,F059,0.0012639423311090546
Mumbai,F059,0.0013158482841231106
NewDelhi,F059,0.0016557144919267807
Jakarta,F059,0.003860399019794336
Osaka,F059,0.005996918133726754
KualaLumpur,F059,0.0019449105973031212
MexicoCity,F059,0.0022383404772567334
Amsterdam,F059,0.0019582245430809398
Lagos,F059,0.0022629890524048816
Lima,F059,0.0011545644505141853
Manila,F059,0.0030467579841523826
Moscow,F059,0.0014285554133762113
Singapore,F059,0.0017449373882507818
CapeTown,F059,0.00217242515247754
Johannesburg,F059,0.0015993044809721696
Seoul,F059,0.001125509398708181
Taipei,F059,0.002841311714079571
Bangkok,F059,0.0031513544237911093
Istanbul,F059,0.00171205919395466
London,F059,0.0008852172364384071
LosAngeles,F059,0.001427832409827664
NewYorkCity,F059,0.0008340907213087664
BuenosAires,F060,0.015772191505343248
Sydney,F060,0.01000379738925483
Vienna,F060,0.01109880783996767
Dhaka,F060,0.024709292979951905
SaoPaulo,F060,0.011114162454216548
Toronto,F060,0.009488786089365058
HongKong,F060,0.012641183117336089
Bogota,F060,0.01409034247998338
Paris,F060,0.009552627733671035
Mumbai,F060,0.014766195571526903
NewDelhi,F060,0.013343237261223115
Jakarta,F060,0.02397803329054658
Osaka,F060,0.01747871016055787
KualaLumpur,F060,0.014550634865532009
MexicoCity,F060,0.013474825666943894
Amsterdam,F060,0.014767620791492481
Lagos,F060,0.015614584401599836
Lima,F060,0.010218558929838192
Manila,F060,0.02158386656926419
Moscow,F060,0.009161492424011902
Singapore,F060,0.00811353640107569
CapeTown,F060,0.01093048879166147
Johannesburg,F060,0.009199244790906348
Seoul,F060,0.01768076607122723
Taipei,F060,0.01998983779117708
Bangkok,F060,0.023893213990337177
Istanbul,F060,0.012138632216110626
London,F060,0.011927158804815064
LosAngeles,F060,0.00804486165087148
NewYorkCity,F060,0.009675700239610015
BuenosAires,F061,0.0028988777663132145
Sydney,F061,0.006667863031213899
Vienna,F061,0.0037781369973732067
Dhaka,F061,0.006810356467728869
SaoPaulo,F061,0.004293346191551257
Toronto,F061,0.005222258554694262
HongKong,F061,0.006897820954009705
Bogota,F061,0.0026057564764355233
Paris,F061,0.004651502605815596
Mumbai,F061,0.006398222889681497
NewDelhi,F061,0.004925900976759851
Jakarta,F061,0.009740913675723285
Osaka,F061,0.002854246606906837
KualaLumpur,F061,0.00924782392380014
MexicoCity,F061,0.0031871761243682426
Amsterdam,F061,0.0073844159073551095
Lagos,F061,0.00954108873448877
Lima,F061,0.004907401598615327
Manila,F061,0.004666047510881849
Moscow,F061,0.001879783538621444
Singapore,F061,0.0136408478697843
CapeTown,F061,0.0036628191474050832
Johannesburg,F061,0.005518492566315988
Seoul,F061,0.002768471240114041
Taipei,F061,0.0055807597660276235
Bangkok,F061,0.005632921295571898
Istanbul,F061,0.003229338019842698
London,F061,0.005704733301491957
LosAngeles,F061,0.0039513404354105655
NewYorkCity,F061,0.0064583161199702555
BuenosAires,F062,0.0026668399640859706
Sydney,F062,0.0025191752134629468
Vienna,F062,0.010890684986866033
Dhaka,F062,0.003484947854378046
SaoPaulo,F062,0.0019878081102570897
Toronto,F062,0.0014101540710534921
HongKong,F062,0.008144700740814559
Bogota,F062,0.002427165071196842
Paris,F062,0.003632718003669248
Mumbai,F062,0.00531613433809792
NewDelhi,F062,0.004579206219368853
Jakarta,F062,0.0013667251188091748
Osaka,F062,0.0023466027464772955
KualaLumpur,F062,0.002226468701457223
MexicoCity,F062,0.0028413089373680507
Amsterdam,F062,0.0036354916996468654
Lagos,F062,0.001700146138857553
Lima,F062,0.0018028256466928222
Manila,F062,0.0019122162846496788
Moscow,F062,0.0039833794304035665
Singapore,F062,0.003189731061575328
CapeTown,F062,0.0017542513008964751
Johannesburg,F062,0.001922896006280433
Seoul,F062,0.004997744954335325
Taipei,F062,0.004769876700680272
Bangkok,F062,0.0021422823549698397
Istanbul,F062,0.00874784737572611
London,F062,0.003281415699957095
LosAngeles,F062,0.0016872922513884716
NewYorkCity,F062,0.002323390894819466
BuenosAires,F063,0.00017502507762501735
Sydney,F063,0.00019707969550385908
Vienna,F063,0.00014305920387957163
Dhaka,F063,6.188675848411198e-05
SaoPaulo,F063,0.0003041585903646391
Toronto,F063,0.00018914257503189778
HongKong,F063,0.0012171443358787951
Bogota,F063,0.00039234174484202453
Paris,F063,0.0001225788644813534
Mumbai,F063,0.00015151921478183915
NewDelhi,F063,0.00018559124559220793
Jakarta,F063,0.00014626356534624502
Osaka,F063,0.00011721012695496891
KualaLumpur,F063,0.0002915566163754833
MexicoCity,F063,0.00030948115923485383
Amsterdam,F063,0.00014209339088115664
Lagos,F063,6.369539021638806e-05
Lima,F063,0.0003281520695296326
Manila,F063,0.00018103113415805737
Moscow,F063,0.00029908377068162275
Singapore,F063,0.00024743751297538177
CapeTown,F063,0.00020828735819668724
Johannesburg,F063,0.00014314261708498374
Seoul,F063,0.00022590725319330575
Taipei,F063,0.00017675157184085755
Bangkok,F063,0.0001584658272634668
Istanbul,F063,0.00025341528298977023
London,F063,0.0002792866452411984
LosAngeles,F063,9.759867105151122e-05
NewYorkCity,F063,0.00014252664628604478
