panoid,heading,jpg_offset,jpg_size,lat,lon,year,month,place_id,split,tar_path,city_key,clean_direction_count,direction_index,pano_index,city_sample_index,sample_index,panorama_sample_index
gxGoJvtdqEEx-h3KwB9AbA,180,332292608,66492,3.071816341717388,101.5449403230063,2017,12,a1nvpbpEQQubFSrvi9ESCA,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000156.tar,Malaysia/KualaLumpur,2,2,7255,13,198,49
gxGoJvtdqEEx-h3KwB9AbA,270,332360704,56540,3.071816341717388,101.5449403230063,2017,12,a1nvpbpEQQubFSrvi9ESCA,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000156.tar,Malaysia/KualaLumpur,2,3,7255,13,199,49
jUfMMGNrgmbge341lLwiEw,0,461993472,89937,3.137335086370135,101.7072296974606,2024,6,yDkjRIVvQjiyP27mrdjo9g,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000191.tar,Malaysia/KualaLumpur,1,0,8298,13,200,50
jUfMMGNrgmbge341lLwiEw,90,462259200,90646,3.137335086370135,101.7072296974606,2024,6,yDkjRIVvQjiyP27mrdjo9g,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000191.tar,Malaysia/KualaLumpur,1,1,8298,13,201,50
jUfMMGNrgmbge341lLwiEw,180,462085120,87845,3.137335086370135,101.7072296974606,2024,6,yDkjRIVvQjiyP27mrdjo9g,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000191.tar,Malaysia/KualaLumpur,1,2,8298,13,202,50
jUfMMGNrgmbge341lLwiEw,270,462174720,82572,3.137335086370135,101.7072296974606,2024,6,yDkjRIVvQjiyP27mrdjo9g,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000191.tar,Malaysia/KualaLumpur,1,3,8298,13,203,50
y57KggiuCFO8uVbgNQkpdA,0,346686464,113425,3.044155176420966,101.763462136626,2019,7,2klmte0lQHuPoZD2t1L8Xw,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000364.tar,Malaysia/KualaLumpur,2,0,9607,13,204,51
y57KggiuCFO8uVbgNQkpdA,90,347049472,156385,3.044155176420966,101.763462136626,2019,7,2klmte0lQHuPoZD2t1L8Xw,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000364.tar,Malaysia/KualaLumpur,2,1,9607,13,205,51
y57KggiuCFO8uVbgNQkpdA,180,346801664,139407,3.044155176420966,101.763462136626,2019,7,2klmte0lQHuPoZD2t1L8Xw,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000364.tar,Malaysia/KualaLumpur,2,2,9607,13,206,51
y57KggiuCFO8uVbgNQkpdA,270,346942976,104733,3.044155176420966,101.763462136626,2019,7,2klmte0lQHuPoZD2t1L8Xw,train,/nas_data_24T/GSV/packages_main/cities/Malaysia/KualaLumpur/shard-000364.tar,Malaysia/KualaLumpur,2,3,9607,13,207,51
MO1cQAJK9_Qlblk0Fw3tvg,0,389432832,80716,19.52511110838202,-99.037391466066,2022,3,i-SbdT4hQW-9_fbG86_TRA,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,0,3662,14,208,52
MO1cQAJK9_Qlblk0Fw3tvg,90,389515264,67332,19.52511110838202,-99.037391466066,2022,3,i-SbdT4hQW-9_fbG86_TRA,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,1,3662,14,209,52
MO1cQAJK9_Qlblk0Fw3tvg,180,389584384,69443,19.52511110838202,-99.037391466066,2022,3,i-SbdT4hQW-9_fbG86_TRA,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,2,3662,14,210,52
MO1cQAJK9_Qlblk0Fw3tvg,270,389655552,66369,19.52511110838202,-99.037391466066,2022,3,i-SbdT4hQW-9_fbG86_TRA,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,3,3662,14,211,52
MP6s4rq6FNS5GxnU740jhA,0,581585920,91147,19.24427814171169,-99.07760170785599,2019,1,lK9FWUloS6GcXL8VrQG5wQ,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,0,3953,14,212,53
MP6s4rq6FNS5GxnU740jhA,90,581679104,127029,19.24427814171169,-99.07760170785599,2019,1,lK9FWUloS6GcXL8VrQG5wQ,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,1,3953,14,213,53
MP6s4rq6FNS5GxnU740jhA,180,581808128,102113,19.24427814171169,-99.07760170785599,2019,1,lK9FWUloS6GcXL8VrQG5wQ,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,2,3953,14,214,53
MP6s4rq6FNS5GxnU740jhA,270,581912064,122098,19.24427814171169,-99.07760170785599,2019,1,lK9FWUloS6GcXL8VrQG5wQ,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000483.tar,Mexico/MexicoCity,2,3,3953,14,215,53
WLPBr6RX3EnCKeg_Y2InBA,0,295913984,94027,19.43806887809788,-99.1897089626847,2023,4,jyA-bQw5QUG4fC_YMAz7sw,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000626.tar,Mexico/MexicoCity,1,0,7246,14,216,54
WLPBr6RX3EnCKeg_Y2InBA,90,296009728,112626,19.43806887809788,-99.1897089626847,2023,4,jyA-bQw5QUG4fC_YMAz7sw,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000626.tar,Mexico/MexicoCity,1,1,7246,14,217,54
WLPBr6RX3EnCKeg_Y2InBA,180,296123904,94040,19.43806887809788,-99.1897089626847,2023,4,jyA-bQw5QUG4fC_YMAz7sw,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000626.tar,Mexico/MexicoCity,1,2,7246,14,218,54
WLPBr6RX3EnCKeg_Y2InBA,270,296219648,92940,19.43806887809788,-99.1897089626847,2023,4,jyA-bQw5QUG4fC_YMAz7sw,train,/nas_data_24T/GSV/packages_main/cities/Mexico/MexicoCity/shard-000626.tar,Mexico/MexicoCity,1,3,7246,14,219,54
HVa_pnTOfnfpEbvnwiRcmA,0,81362432,65680,52.33842367841608,4.852199407958826,2023,8,cCapuCNPRRKEXbRIL-pAkg,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000042.tar,Netherlands/Amsterdam,1,0,644,15,220,55
HVa_pnTOfnfpEbvnwiRcmA,90,81536512,61484,52.33842367841608,4.852199407958826,2023,8,cCapuCNPRRKEXbRIL-pAkg,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000042.tar,Netherlands/Amsterdam,1,1,644,15,221,55
HVa_pnTOfnfpEbvnwiRcmA,180,81430016,58321,52.33842367841608,4.852199407958826,2023,8,cCapuCNPRRKEXbRIL-pAkg,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000042.tar,Netherlands/Amsterdam,1,2,644,15,222,55
HVa_pnTOfnfpEbvnwiRcmA,270,81489920,44927,52.33842367841608,4.852199407958826,2023,8,cCapuCNPRRKEXbRIL-pAkg,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000042.tar,Netherlands/Amsterdam,1,3,644,15,223,55
jnEUOj1W2G9dWoKNBJa4Pg,0,381400576,88631,52.3516679241953,4.903143209861343,2022,7,y5GcQTHqSFizFig0416BDQ,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000047.tar,Netherlands/Amsterdam,1,0,6769,15,224,56
jnEUOj1W2G9dWoKNBJa4Pg,90,381655552,87332,52.3516679241953,4.903143209861343,2022,7,y5GcQTHqSFizFig0416BDQ,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000047.tar,Netherlands/Amsterdam,1,1,6769,15,225,56
jnEUOj1W2G9dWoKNBJa4Pg,180,381491200,83298,52.3516679241953,4.903143209861343,2022,7,y5GcQTHqSFizFig0416BDQ,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000047.tar,Netherlands/Amsterdam,1,2,6769,15,226,56
jnEUOj1W2G9dWoKNBJa4Pg,270,381576192,77508,52.3516679241953,4.903143209861343,2022,7,y5GcQTHqSFizFig0416BDQ,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000047.tar,Netherlands/Amsterdam,1,3,6769,15,227,56
qQWshR47LrM6Wwpai8jKVw,0,820367872,130804,52.36662395719868,4.923469567475802,2021,9,v-QqvxC2SnKeKnlPdKu7Og,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000068.tar,Netherlands/Amsterdam,1,0,8112,15,228,57
qQWshR47LrM6Wwpai8jKVw,90,820677632,96013,52.36662395719868,4.923469567475802,2021,9,v-QqvxC2SnKeKnlPdKu7Og,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000068.tar,Netherlands/Amsterdam,1,1,8112,15,229,57
qQWshR47LrM6Wwpai8jKVw,180,820500480,79446,52.36662395719868,4.923469567475802,2021,9,v-QqvxC2SnKeKnlPdKu7Og,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000068.tar,Netherlands/Amsterdam,1,2,8112,15,230,57
qQWshR47LrM6Wwpai8jKVw,270,820581888,93857,52.36662395719868,4.923469567475802,2021,9,v-QqvxC2SnKeKnlPdKu7Og,train,/nas_data_24T/GSV/packages_main/cities/Netherlands/Amsterdam/shard-000068.tar,Netherlands/Amsterdam,1,3,8112,15,231,57
NeLl3e5Zuv5LQRoNTwSurQ,0,542944768,76945,6.638681673750281,3.34889332939217,2021,6,bsZJt57PQNCA6Apr_PFRlQ,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000137.tar,Nigeria/Lagos,2,0,3076,16,232,58
NeLl3e5Zuv5LQRoNTwSurQ,90,543188480,70613,6.638681673750281,3.34889332939217,2021,6,bsZJt57PQNCA6Apr_PFRlQ,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000137.tar,Nigeria/Lagos,2,1,3076,16,233,58
NeLl3e5Zuv5LQRoNTwSurQ,180,543023616,76635,6.638681673750281,3.34889332939217,2021,6,bsZJt57PQNCA6Apr_PFRlQ,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000137.tar,Nigeria/Lagos,2,2,3076,16,234,58
NeLl3e5Zuv5LQRoNTwSurQ,270,543101952,84942,6.638681673750281,3.34889332939217,2021,6,bsZJt57PQNCA6Apr_PFRlQ,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000137.tar,Nigeria/Lagos,2,3,3076,16,235,58
Z8n4vW8U32pevR_-nuj1HQ,0,142404096,51569,6.692436049877521,3.296864364680286,2019,11,U75JyhKaQy6Yz9R673HESg,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000222.tar,Nigeria/Lagos,1,0,5077,16,236,59
Z8n4vW8U32pevR_-nuj1HQ,90,142558208,63457,6.692436049877521,3.296864364680286,2019,11,U75JyhKaQy6Yz9R673HESg,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000222.tar,Nigeria/Lagos,1,1,5077,16,237,59
Z8n4vW8U32pevR_-nuj1HQ,180,142457344,50555,6.692436049877521,3.296864364680286,2019,11,U75JyhKaQy6Yz9R673HESg,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000222.tar,Nigeria/Lagos,1,2,5077,16,238,59
Z8n4vW8U32pevR_-nuj1HQ,270,142509568,47017,6.692436049877521,3.296864364680286,2019,11,U75JyhKaQy6Yz9R673HESg,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000222.tar,Nigeria/Lagos,1,3,5077,16,239,59
aXXNqlbTXFoAzQsmkaLF6g,0,263737344,57168,6.438468719415495,3.519571726621313,2016,11,FhaeqOfuRims7zcmHdufig,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000049.tar,Nigeria/Lagos,1,0,5653,16,240,60
aXXNqlbTXFoAzQsmkaLF6g,90,263902208,45657,6.438468719415495,3.519571726621313,2016,11,FhaeqOfuRims7zcmHdufig,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000049.tar,Nigeria/Lagos,1,1,5653,16,241,60
aXXNqlbTXFoAzQsmkaLF6g,180,263796224,55357,6.438468719415495,3.519571726621313,2016,11,FhaeqOfuRims7zcmHdufig,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000049.tar,Nigeria/Lagos,1,2,5653,16,242,60
aXXNqlbTXFoAzQsmkaLF6g,270,263853568,46966,6.438468719415495,3.519571726621313,2016,11,FhaeqOfuRims7zcmHdufig,train,/nas_data_24T/GSV/packages_main/cities/Nigeria/Lagos/shard-000049.tar,Nigeria/Lagos,1,3,5653,16,243,60
aF9XgK9EWX5uLFsojf7eNA,0,558709248,89863,-12.13777677964998,-76.9458679882421,2024,7,Ju9h9-iFRTy_W8EJgVDGpA,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000059.tar,Peru/Lima,1,0,5835,17,244,61
aF9XgK9EWX5uLFsojf7eNA,90,558938624,70633,-12.13777677964998,-76.9458679882421,2024,7,Ju9h9-iFRTy_W8EJgVDGpA,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000059.tar,Peru/Lima,1,1,5835,17,245,61
aF9XgK9EWX5uLFsojf7eNA,180,558800896,66553,-12.13777677964998,-76.9458679882421,2024,7,Ju9h9-iFRTy_W8EJgVDGpA,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000059.tar,Peru/Lima,1,2,5835,17,246,61
aF9XgK9EWX5uLFsojf7eNA,270,558868992,67880,-12.13777677964998,-76.9458679882421,2024,7,Ju9h9-iFRTy_W8EJgVDGpA,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000059.tar,Peru/Lima,1,3,5835,17,247,61
ndf1H1d2NQLA_fI-cq5CJA,0,473255424,74977,-11.9669138335745,-77.09900416084814,2024,2,BDuNIWdOSsqm8LEpEcOqLg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000181.tar,Peru/Lima,1,0,7407,17,248,62
ndf1H1d2NQLA_fI-cq5CJA,90,473503744,68009,-11.9669138335745,-77.09900416084814,2024,2,BDuNIWdOSsqm8LEpEcOqLg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000181.tar,Peru/Lima,1,1,7407,17,249,62
ndf1H1d2NQLA_fI-cq5CJA,180,473332224,85225,-11.9669138335745,-77.09900416084814,2024,2,BDuNIWdOSsqm8LEpEcOqLg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000181.tar,Peru/Lima,1,2,7407,17,250,62
ndf1H1d2NQLA_fI-cq5CJA,270,473419264,82720,-11.9669138335745,-77.09900416084814,2024,2,BDuNIWdOSsqm8LEpEcOqLg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000181.tar,Peru/Lima,1,3,7407,17,251,62
rZXu9h0e50NrYMdx7AAOZg,0,166620672,64711,-12.00652791621044,-77.00538164261998,2014,6,sDRRzeSGS3uDQXVMGL11Hg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000226.tar,Peru/Lima,1,0,7831,17,252,63
rZXu9h0e50NrYMdx7AAOZg,90,166830592,55549,-12.00652791621044,-77.00538164261998,2014,6,sDRRzeSGS3uDQXVMGL11Hg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000226.tar,Peru/Lima,1,1,7831,17,253,63
rZXu9h0e50NrYMdx7AAOZg,180,166687232,69716,-12.00652791621044,-77.00538164261998,2014,6,sDRRzeSGS3uDQXVMGL11Hg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000226.tar,Peru/Lima,1,2,7831,17,254,63
rZXu9h0e50NrYMdx7AAOZg,270,166758912,69692,-12.00652791621044,-77.00538164261998,2014,6,sDRRzeSGS3uDQXVMGL11Hg,train,/nas_data_24T/GSV/packages_main/cities/Peru/Lima/shard-000226.tar,Peru/Lima,1,3,7831,17,255,63
EZPX-oQ3N7U1rLYWST8WMw,0,356450304,75254,14.43906420373472,121.0455536006507,2018,2,1MF9XtCiQX2-u5qE8Yh0Qw,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000134.tar,Philippines/Manila,1,0,1737,18,256,64
EZPX-oQ3N7U1rLYWST8WMw,90,356527104,83148,14.43906420373472,121.0455536006507,2018,2,1MF9XtCiQX2-u5qE8Yh0Qw,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000134.tar,Philippines/Manila,1,1,1737,18,257,64
EZPX-oQ3N7U1rLYWST8WMw,180,356612096,74607,14.43906420373472,121.0455536006507,2018,2,1MF9XtCiQX2-u5qE8Yh0Qw,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000134.tar,Philippines/Manila,1,2,1737,18,258,64
EZPX-oQ3N7U1rLYWST8WMw,270,356688384,76727,14.43906420373472,121.0455536006507,2018,2,1MF9XtCiQX2-u5qE8Yh0Qw,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000134.tar,Philippines/Manila,1,3,1737,18,259,64
F61kEVtkjLRFjam1mOGqZA,0,559762432,44948,14.83656841024834,120.734729564368,2020,3,GffNy7f9STuGSHiutOpGDA,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000137.tar,Philippines/Manila,2,0,3234,18,260,65
F61kEVtkjLRFjam1mOGqZA,90,559809024,72909,14.83656841024834,120.734729564368,2020,3,GffNy7f9STuGSHiutOpGDA,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000137.tar,Philippines/Manila,2,1,3234,18,261,65
F61kEVtkjLRFjam1mOGqZA,180,559883776,80200,14.83656841024834,120.734729564368,2020,3,GffNy7f9STuGSHiutOpGDA,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000137.tar,Philippines/Manila,2,2,3234,18,262,65
F61kEVtkjLRFjam1mOGqZA,270,559965696,52068,14.83656841024834,120.734729564368,2020,3,GffNy7f9STuGSHiutOpGDA,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000137.tar,Philippines/Manila,2,3,3234,18,263,65
bHDzGUyFHTrkIybKHiDhGg,0,507622400,92241,14.71766677622124,121.0483597465875,2021,2,zZzdSSnLS8yS64JxHykO4w,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000095.tar,Philippines/Manila,1,0,3924,18,264,66
bHDzGUyFHTrkIybKHiDhGg,90,507899392,93690,14.71766677622124,121.0483597465875,2021,2,zZzdSSnLS8yS64JxHykO4w,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000095.tar,Philippines/Manila,1,1,3924,18,265,66
bHDzGUyFHTrkIybKHiDhGg,180,507716608,83705,14.71766677622124,121.0483597465875,2021,2,zZzdSSnLS8yS64JxHykO4w,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000095.tar,Philippines/Manila,1,2,3924,18,266,66
bHDzGUyFHTrkIybKHiDhGg,270,507802112,95612,14.71766677622124,121.0483597465875,2021,2,zZzdSSnLS8yS64JxHykO4w,train,/nas_data_24T/GSV/packages_main/cities/Philippines/Manila/shard-000095.tar,Philippines/Manila,1,3,3924,18,267,66
ZP0X35hS6zRFs57cHJkM2A,0,585455616,81944,55.76632517231788,37.60260931867442,2012,8,pA8n4yNpTletyRBbS_IA0w,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,0,3729,19,268,67
ZP0X35hS6zRFs57cHJkM2A,90,585671168,87025,55.76632517231788,37.60260931867442,2012,8,pA8n4yNpTletyRBbS_IA0w,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,1,3729,19,269,67
ZP0X35hS6zRFs57cHJkM2A,180,585539584,64443,55.76632517231788,37.60260931867442,2012,8,pA8n4yNpTletyRBbS_IA0w,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,2,3729,19,270,67
ZP0X35hS6zRFs57cHJkM2A,270,585605632,63697,55.76632517231788,37.60260931867442,2012,8,pA8n4yNpTletyRBbS_IA0w,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,3,3729,19,271,67
ZmpD59kH_sCrfCCCrVSd5g,0,171145728,126821,55.89113441512845,37.73926647071266,2021,6,TWmBjzOyQ3aFg0QANWCcQQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,0,4213,19,272,68
ZmpD59kH_sCrfCCCrVSd5g,90,171511808,117627,55.89113441512845,37.73926647071266,2021,6,TWmBjzOyQ3aFg0QANWCcQQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,1,4213,19,273,68
ZmpD59kH_sCrfCCCrVSd5g,180,171274240,121821,55.89113441512845,37.73926647071266,2021,6,TWmBjzOyQ3aFg0QANWCcQQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,2,4213,19,274,68
ZmpD59kH_sCrfCCCrVSd5g,270,171397632,112271,55.89113441512845,37.73926647071266,2021,6,TWmBjzOyQ3aFg0QANWCcQQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000231.tar,Russia/Moscow,1,3,4213,19,275,68
w9iuDjjrTkeThhJ8bCgakQ,0,51339264,64535,55.73099581611734,37.73065266851083,2019,5,K6Tn2ee9RnqlEJKhqRgeZQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000206.tar,Russia/Moscow,2,0,7506,19,276,69
w9iuDjjrTkeThhJ8bCgakQ,90,51518976,54785,55.73099581611734,37.73065266851083,2019,5,K6Tn2ee9RnqlEJKhqRgeZQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000206.tar,Russia/Moscow,2,1,7506,19,277,69
w9iuDjjrTkeThhJ8bCgakQ,180,51405824,50977,55.73099581611734,37.73065266851083,2019,5,K6Tn2ee9RnqlEJKhqRgeZQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000206.tar,Russia/Moscow,2,2,7506,19,278,69
w9iuDjjrTkeThhJ8bCgakQ,270,51458560,58516,55.73099581611734,37.73065266851083,2019,5,K6Tn2ee9RnqlEJKhqRgeZQ,train,/nas_data_24T/GSV/packages_main/cities/Russia/Moscow/shard-000206.tar,Russia/Moscow,2,3,7506,19,279,69
YV_X8uBiHNnzm7LRZ0oIEw,0,354371584,91586,1.356683041676773,103.8593746785166,2009,1,mWIZtKcXQuaT77rDu0J9kg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000090.tar,Singapore/Singapore,1,0,4441,20,280,70
YV_X8uBiHNnzm7LRZ0oIEw,90,354595328,84258,1.356683041676773,103.8593746785166,2009,1,mWIZtKcXQuaT77rDu0J9kg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000090.tar,Singapore/Singapore,1,1,4441,20,281,70
YV_X8uBiHNnzm7LRZ0oIEw,180,354464768,56560,1.356683041676773,103.8593746785166,2009,1,mWIZtKcXQuaT77rDu0J9kg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000090.tar,Singapore/Singapore,1,2,4441,20,282,70
YV_X8uBiHNnzm7LRZ0oIEw,270,354523136,70504,1.356683041676773,103.8593746785166,2009,1,mWIZtKcXQuaT77rDu0J9kg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000090.tar,Singapore/Singapore,1,3,4441,20,283,70
hEq5XPlBM2zZrl71jqHHLw,0,63054336,71510,1.32355367803188,103.635075591095,2024,7,aTrQw-OoQeOOdnszT2mqBg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,0,5626,20,284,71
hEq5XPlBM2zZrl71jqHHLw,90,63299584,78784,1.32355367803188,103.635075591095,2024,7,aTrQw-OoQeOOdnszT2mqBg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,1,5626,20,285,71
hEq5XPlBM2zZrl71jqHHLw,180,63127552,87828,1.32355367803188,103.635075591095,2024,7,aTrQw-OoQeOOdnszT2mqBg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,2,5626,20,286,71
hEq5XPlBM2zZrl71jqHHLw,270,63217152,80396,1.32355367803188,103.635075591095,2024,7,aTrQw-OoQeOOdnszT2mqBg,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,3,5626,20,287,71
higMSmZ-13NKh71ed7pIhg,0,406098944,66615,1.361404223612364,103.8858454962313,2017,12,zI_cB17dStCZ6YQhUa2JUw,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,0,6045,20,288,72
higMSmZ-13NKh71ed7pIhg,90,406373376,64943,1.361404223612364,103.8858454962313,2017,12,zI_cB17dStCZ6YQhUa2JUw,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,1,6045,20,289,72
higMSmZ-13NKh71ed7pIhg,180,406167552,91174,1.361404223612364,103.8858454962313,2017,12,zI_cB17dStCZ6YQhUa2JUw,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,2,6045,20,290,72
higMSmZ-13NKh71ed7pIhg,270,406260736,110602,1.361404223612364,103.8858454962313,2017,12,zI_cB17dStCZ6YQhUa2JUw,train,/nas_data_24T/GSV/packages_main/cities/Singapore/Singapore/shard-000039.tar,Singapore/Singapore,2,3,6045,20,291,72
TNk_XC2Vl1eqBxUmuNek3Q,0,279892992,45765,-33.95348755821075,18.64439186923065,2009,11,aFrdmvr1Rx-EXOQu-foFTA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,0,4545,21,292,73
TNk_XC2Vl1eqBxUmuNek3Q,90,280047616,46011,-33.95348755821075,18.64439186923065,2009,11,aFrdmvr1Rx-EXOQu-foFTA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,1,4545,21,293,73
TNk_XC2Vl1eqBxUmuNek3Q,180,279940608,59204,-33.95348755821075,18.64439186923065,2009,11,aFrdmvr1Rx-EXOQu-foFTA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,2,4545,21,294,73
TNk_XC2Vl1eqBxUmuNek3Q,270,280001536,44481,-33.95348755821075,18.64439186923065,2009,11,aFrdmvr1Rx-EXOQu-foFTA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,3,4545,21,295,73
